C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_29_897.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_29_897.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_29_897.jpg, 0.0507701, 0.3505413, 0, 8.121837
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_30_007.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_30_007.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_30_007.jpg, 0, 0, 0, 8.186013
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_30_113.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_30_113.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_30_113.jpg, 0, 0, 0, 8.080727
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_30_218.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_30_218.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_30_218.jpg, 0, 0, 0, 7.985765
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_30_326.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_30_326.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_30_326.jpg, 0.07534683, 0.1839659, 0, 7.963542
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_30_426.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_30_426.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_30_426.jpg, 0.3771669, 0.4857859, 0, 8.291133
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_30_536.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_30_536.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_30_536.jpg, 0.7055823, 0.8142012, 0, 8.917956
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_30_641.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_30_641.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_30_641.jpg, 0.8158542, 0.8420982, 0, 9.797119
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_30_760.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_30_760.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_30_760.jpg, 0.4155408, 0.4417849, 0, 10.59362
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_30_862.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_30_862.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_30_862.jpg, 0.1508529, 0.1770969, 0, 10.84423
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_30_976.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_30_976.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_30_976.jpg, 0, 0, 0, 10.71801
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_31_078.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_31_078.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_31_078.jpg, 0.3054681, 0.3054681, 0, 10.77426
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_31_186.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_31_186.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_31_186.jpg, 0.6287798, 0.6287798, 0, 11.24075
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_31_292.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_31_292.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_31_292.jpg, 0.948268, 0.9482679, 0, 11.66426
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_31_396.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_31_396.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_31_396.jpg, 1, 1, 0, 12.7381
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_31_506.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_31_506.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_31_506.jpg, 0.7853345, 0.6691387, 0, 13.64476
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_31_607.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_31_607.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_31_607.jpg, 0.4823286, 0.3661328, 0, 14.50572
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_31_718.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_31_718.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_31_718.jpg, 0.1507938, 0.03459803, 0, 14.22048
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_31_832.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_31_832.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_31_832.jpg, 0, 0, 0, 13.9356
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_31_938.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_31_938.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_31_938.jpg, 0, 0.3206395, 0, 14.50371
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_32_040.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_32_040.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_32_040.jpg, 0, 0.5830626, 0, 14.4608
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_32_165.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_32_165.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_32_165.jpg, 0, 1, 0, 15.68352
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_32_265.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_32_265.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_32_265.jpg, 0, 1, 0, 17.00451
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_32_368.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_32_368.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_32_368.jpg, 0, 1, 0, 18.08394
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_32_469.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_32_469.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_32_469.jpg, 0, 1, 0, 19.09833
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_32_581.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_32_581.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_32_581.jpg, 0, 1, 0, 20.1248
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_32_691.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_32_691.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_32_691.jpg, 0, 1, 0, 21.33224
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_32_796.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_32_796.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_32_796.jpg, 0, 1, 0, 22.3236
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_32_906.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_32_906.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_32_906.jpg, 0, 1, 0, 23.50429
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_33_019.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_33_019.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_33_019.jpg, 0, 1, 0, 24.47687
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_33_136.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_33_136.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_33_136.jpg, 0, 1, 0, 25.63041
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_33_250.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_33_250.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_33_250.jpg, -0.3431994, 1, 0, 26.69983
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_33_361.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_33_361.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_33_361.jpg, -0.04752947, 1, 0, 27.62733
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_33_469.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_33_469.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_33_469.jpg, 0, 1, 0, 28.73663
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_33_572.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_33_572.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_33_572.jpg, 0, 1, 0, 29.65347
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_33_678.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_33_678.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_33_678.jpg, 0, 1, 0, 30.1898
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_33_785.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_33_785.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_33_785.jpg, 0, 1, 0, 30.19038
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_33_887.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_33_887.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_33_887.jpg, 0, 1, 0, 30.19038
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_33_991.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_33_991.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_33_991.jpg, 0, 1, 0, 30.1909
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_34_096.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_34_096.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_34_096.jpg, -0.04611912, 1, 0, 30.18982
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_34_203.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_34_203.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_34_203.jpg, -0.1666636, 1, 0, 30.18575
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_34_316.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_34_316.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_34_316.jpg, 0, 1, 0, 30.19004
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_34_417.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_34_417.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_34_417.jpg, 0, 1, 0, 30.19049
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_34_521.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_34_521.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_34_521.jpg, 0, 1, 0, 30.19025
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_34_625.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_34_625.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_34_625.jpg, 0, 1, 0, 30.19031
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_34_732.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_34_732.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_34_732.jpg, -0.1723719, 1, 0, 30.18176
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_34_842.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_34_842.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_34_842.jpg, -0.4635266, 1, 0, 30.14651
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_34_950.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_34_950.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_34_950.jpg, -0.1843334, 1, 0, 30.19267
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_35_062.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_35_062.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_35_062.jpg, 0, 1, 0, 30.1886
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_35_173.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_35_173.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_35_173.jpg, 0, 1, 0, 30.19018
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_35_282.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_35_282.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_35_282.jpg, 0, 1, 0, 30.19016
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_35_396.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_35_396.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_35_396.jpg, 0, 0.9265198, 0, 30.19011
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_35_506.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_35_506.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_35_506.jpg, 0, 0.5980229, 0, 30.09381
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_35_614.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_35_614.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_35_614.jpg, 0, 0.9208928, 0, 30.15602
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_35_718.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_35_718.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_35_718.jpg, 0, 1, 0, 30.18996
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_35_819.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_35_819.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_35_819.jpg, 0, 1, 0, 30.19
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_35_925.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_35_925.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_35_925.jpg, 0.3161388, 1, 0, 30.16696
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_36_040.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_36_040.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_36_040.jpg, 0, 0.9571705, 0, 30.15229
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_36_142.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_36_142.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_36_142.jpg, 0, 1, 0, 30.18979
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_36_368.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_36_368.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_36_368.jpg, 0, 1, 0, 30.19065
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_36_475.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_36_475.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_36_475.jpg, 0, 1, 0, 30.19048
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_36_587.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_36_587.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_36_587.jpg, 0, 1, 0, 30.19048
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_36_688.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_36_688.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_36_688.jpg, 0, 1, 0, 30.1905
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_36_790.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_36_790.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_36_790.jpg, 0, 1, 0, 30.19043
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_36_896.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_36_896.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_36_896.jpg, 0, 1, 0, 30.18999
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_36_997.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_36_997.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_36_997.jpg, 0, 1, 0, 30.19018
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_37_106.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_37_106.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_37_106.jpg, -0.3254155, 1, 0, 30.16665
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_37_216.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_37_216.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_37_216.jpg, -0.02708958, 1, 0, 30.19018
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_37_319.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_37_319.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_37_319.jpg, 0, 1, 0, 30.18997
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_37_421.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_37_421.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_37_421.jpg, 0, 1, 0, 30.19028
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_37_526.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_37_526.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_37_526.jpg, 0, 1, 0, 30.19031
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_06_30_07_07_37_634.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_06_30_07_07_37_634.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_06_30_07_07_37_634.jpg, 0, 1, 0, 30.1903
